id,created_at,room_id,routine_start_time,routine_end_time,employee_id,teacher_initial,course_code,batch,section,entry_type,remarks,photo_url,booked_class_id,start_time,end_time,date_taken,routine_row_id,delay_reason,user_id,extra_slot,row_id
5990,2024-12-05 05:10:02.455891+00,KT-501-A,08:30:00,11:00:00,710002339,TRA,CSE422,,Re_A1,on_time,,,,2024-12-05 08:33:14,2024-12-05 11:10:00,2024-12-05,71192,,c2c409ee-3ea9-4768-9a5a-db017844b6e4,false,
5991,2024-12-05 03:51:48.830445+00,KT-223,09:45:00,11:00:00,710002090,AHN,CSE228,,64_G,on_time,CLASS ENDED BY SYSTEM,,,2024-12-05 09:51:47,2024-12-05 11:20:00,2024-12-05,71045,,081c8c62-3e6a-4782-b46f-9c0fcc660345,false,
5992,2024-12-05 03:51:59.141364+00,KT-919,09:45:00,11:00:00,710003444,CSA,CSE313,,63_M,on_time,CLASS ENDED BY SYSTEM,,,2024-12-05 09:54:18,2024-12-05 11:20:00,2024-12-05,71179,,e55fec2d-629f-4733-b1f3-cd8f5f9a5e47,false,
5993,2024-12-05 03:46:20.972378+00,KT-G1-021,09:45:00,11:00:00,710002632,STA,TCSE314,,61_T1,on_time,CLASS ENDED BY SYSTEM,,,2024-12-05 09:46:21,2024-12-05 11:20:00,2024-12-05,71295,,a3c7dfd6-cd92-49df-90e4-a31503edccc0,false,
5994,2024-12-05 03:12:37.763198+00,KT-G1-013,08:30:00,11:00:00,710003221,ALM,CSE222,,63_B1,late,CLASS ENDED BY SYSTEM,,,2024-12-05 09:12:37,2024-12-05 11:20:00,2024-12-05,71269,,bc0c5c51-dc6e-41f8-acd1-82ba8b805d7a,false,
5995,2024-12-05 03:45:46.674109+00,KT-510,08:30:00,11:00:00,721500534,SHN,CSE324,,Re_A1,late,CLASS ENDED BY SYSTEM,,,2024-12-05 09:45:46,2024-12-05 11:20:00,2024-12-05,71210,I will take class TCSE slot Also,0f929bcb-736c-4d90-9d26-5ad662ec6a4d,false,
5996,2024-12-05 04:19:42.470594+00,KT-504,09:45:00,11:00:00,710003054,TI,CSE314,,62_G2,late,CLASS ENDED BY SYSTEM,,,2024-12-05 10:19:41,2024-12-05 11:20:00,2024-12-05,71207,Forgot to scan,95b5ebfa-a7c0-4c85-aa35-786cdfaeb1f8,false,
5997,2024-12-05 05:20:11.143229+00,KT-510,08:30:00,11:00:00,721500534,SHN,CSE324,,Re_A1,late,,,,2024-12-05 09:45:46,2024-12-05 11:20:00,2024-12-05,71210,I will take class TCSE slot Also,0f929bcb-736c-4d90-9d26-5ad662ec6a4d,false,
5998,2024-12-05 05:46:33.32853+00,KT-515,11:00:00,12:15:00,710003449,MB,CSE112,,67_S,on_time,,,,2024-12-05 11:08:10,2024-12-05 11:46:00,2024-12-05,71151,,67d78ba8-fa83-453c-8e01-96cf862a0910,false,
5999,2024-12-05 05:47:42.999935+00,KT-517--A,11:00:00,12:15:00,710003576,MSK,CSE311,,61_P,on_time,Early finish for quiz,,,2024-12-05 11:04:04,2024-12-05 11:47:00,2024-12-05,71164,,d854f202-c467-4a7b-ade2-bcc18d68efe0,false,
6000,2024-12-05 05:48:21.949244+00,KT-811,11:00:00,12:15:00,723500152,IAT,SE214,,40_I,on_time,,,,2024-12-05 11:06:32,2024-12-05 11:48:00,2024-12-05,71896,,3b745e95-4a9c-4f69-b51e-69b7adbc8c9c,false,
6001,2024-12-05 05:59:54.481323+00,KT-802,11:00:00,12:15:00,710003370,MSS,CSE445,,61_E,on_time,,,,2024-12-05 11:03:45,2024-12-05 11:59:00,2024-12-05,71123,,568ffd5b-a361-4536-b60d-f29806942b94,false,
6002,2024-12-05 06:14:36.654989+00,KT-712--A,11:00:00,12:15:00,721100153,SAS,GE235,,41_G,on_time,,,,2024-12-05 11:02:32,2024-12-05 12:14:00,2024-12-05,71933,,64b96742-501c-4aad-910a-6f437f810b04,false,
6003,2024-12-05 06:16:00.096002+00,KT-302,11:00:00,12:15:00,721500507,MRN,CSE414,,Re_A,late,,,,2024-12-05 11:15:14,2024-12-05 12:15:00,2024-12-05,71057,Just before this I had another class which was ended with delay.,548afcee-b914-40f0-b63c-b4bd763bcaf2,false,
6004,2024-12-05 05:02:12.404162+00,KT-320,11:00:00,12:15:00,710003562,RIA,CSE223,,64_M,on_time,,,,2024-12-05 11:02:00,2024-12-05 12:16:00,2024-12-05,71104,On Time,ecd67cac-71a9-477c-bb3f-7cd3698b7cea,false,
6005,2024-12-05 06:19:09.504586+00,KT-815,09:45:00,12:15:00,721500523,MOR,PHY103,,66_O2,on_time,,,,2024-12-05 09:52:04,2024-12-05 12:19:00,2024-12-05,71311,,5646fed5-51ab-4548-8dec-306fbbb49fdc,false,
6006,2024-12-05 06:21:00.549319+00,KT-801-B,11:00:00,12:15:00,710002304,SAR,MAT211,,65_A,on_time,,,,2024-12-05 11:08:38,2024-12-05 12:21:00,2024-12-05,71117,,64ef07cf-9890-4d09-bca2-276dbc5bdf94,false,
6007,2024-12-05 06:22:45.356413+00,KT-217,11:00:00,12:15:00,710003441,MIR,CSE123,,66_I,on_time,,,,2024-12-05 11:00:19,2024-12-05 12:22:00,2024-12-05,71010,,bdedd624-0b4d-4bf9-8105-f4ccf8e634b6,false,
6008,2024-12-05 06:23:02.002221+00,KT-903,08:30:00,09:45:00,721500516,DB,SE322,,37_B2,on_time,,,,2024-12-05 08:39:15,2024-12-05 11:37:00,2024-12-05,71889,,765d33db-9323-46f9-ba8c-23922cf93e9a,false,
6009,2024-12-05 05:21:14.509221+00,KT-222,11:00:00,12:15:00,710003558,MIZ,CSE221,,64_N,late,CLASS ENDED BY SYSTEM,,,2024-12-05 11:21:14,2024-12-05 12:40:00,2024-12-05,71040,,cf70c0ef-d6a6-4036-8646-159e48b7c8f5,false,
6010,2024-12-05 05:05:40.711303+00,KT-220,11:00:00,12:15:00,710003575,TAK,CSE313,,61_J,on_time,CLASS ENDED BY SYSTEM,,,2024-12-05 11:05:40,2024-12-05 12:40:00,2024-12-05,71029,,ce2eacc4-4203-41c0-a406-114faf238e8a,false,
6011,2024-12-05 05:31:01.175952+00,KT-307,11:00:00,12:15:00,710002795,ZZ,CSE313,,61_G,late,CLASS ENDED BY SYSTEM,,,2024-12-05 11:29:45,2024-12-05 12:40:00,2024-12-05,71088,,b74480fa-0421-4d91-b532-dd724fe2c411,false,
6012,2024-12-05 05:12:46.058974+00,KT-306,11:00:00,12:15:00,710003565,TAS,CSE313,,61_O,late,CLASS ENDED BY SYSTEM,,,2024-12-05 11:12:46,2024-12-05 12:40:00,2024-12-05,71082,,28602855-eb9f-4b4d-9d46-8a7cb71235ad,false,
6013,2024-12-05 06:23:11.925869+00,KT-710,11:00:00,12:15:00,721500516,DB,SE322,,37_A1,late,CLASS ENDED BY SYSTEM,,,2024-12-05 11:37:39,2024-12-05 12:40:00,2024-12-05,71886,,765d33db-9323-46f9-ba8c-23922cf93e9a,false,
6014,2024-12-05 05:08:08.440675+00,KT-804,11:00:00,12:15:00,710001450,HH,CSE227,,64_H,on_time,CLASS ENDED BY SYSTEM,,,2024-12-05 11:08:07,2024-12-05 12:40:00,2024-12-05,71135,,f2aff4a9-72a6-49ac-82b2-773ee3943ff8,false,
6015,2024-12-05 05:14:47.482853+00,KT-913,11:00:00,12:15:00,710003429,AMN,STA101,,41_J,late,CLASS ENDED BY SYSTEM,,,2024-12-05 11:14:16,2024-12-05 12:40:00,2024-12-05,71948,,8fa4c51d-bc20-4a86-a798-69918ae52f95,false,
6016,2024-12-05 06:56:15.622485+00,KT-919,09:45:00,11:00:00,710003444,CSA,CSE313,,63_M,on_time,,,,2024-12-05 09:54:18,2024-12-05 12:57:00,2024-12-05,71179,,e55fec2d-629f-4733-b1f3-cd8f5f9a5e47,false,
6017,2024-12-05 07:12:12.101576+00,KT-710,11:00:00,12:15:00,721500516,DB,SE322,,37_A1,late,,,,2024-12-05 11:37:39,2024-12-05 12:26:00,2024-12-05,71886,,765d33db-9323-46f9-ba8c-23922cf93e9a,false,
6018,2024-12-05 07:12:34.6364+00,KT-515,12:15:00,13:30:00,710002339,TRA,CSE123,,66_O,late,,,,2024-12-05 12:28:22,2024-12-05 13:12:00,2024-12-05,71152,"loading problem ",c2c409ee-3ea9-4768-9a5a-db017844b6e4,false,
6019,2024-12-05 07:22:27.261665+00,KT-302,12:15:00,13:30:00,710003369,AUA,CSE115,,67_M,on_time,,,,2024-12-05 12:16:32,2024-12-05 13:22:00,2024-12-05,71058,,363c3ecb-75e9-4376-bb2c-c5a5e10548cd,false,
6020,2024-12-05 07:25:33.460929+00,KT-802,12:15:00,13:30:00,710003576,MSK,CSE323,,61_V,on_time,,,,2024-12-05 12:21:33,2024-12-05 13:25:00,2024-12-05,71124,,d854f202-c467-4a7b-ade2-bcc18d68efe0,false,
6021,2024-12-05 07:27:34.237211+00,KT-G1-026,12:15:00,13:30:00,721100114,SMR,ACT322,,62_B,on_time,,,,2024-12-05 12:22:06,2024-12-05 13:27:00,2024-12-05,71184,,e251783f-9193-4c77-a3be-6391f72a7291,false,
6022,2024-12-05 07:28:48.92183+00,KT-320,12:15:00,13:30:00,710003441,MIR,CSE311,,62_G,on_time,,,,2024-12-05 12:22:55,2024-12-05 13:28:00,2024-12-05,71105,,bdedd624-0b4d-4bf9-8105-f4ccf8e634b6,false,
6023,2024-12-05 07:29:18.837693+00,KT-801-B,12:15:00,13:30:00,710002304,SAR,MAT211,,65_O,on_time,,,,2024-12-05 12:21:05,2024-12-05 13:29:00,2024-12-05,71118,,64ef07cf-9890-4d09-bca2-276dbc5bdf94,false,
6024,2024-12-05 07:29:48.161796+00,KT-306,12:15:00,13:30:00,710003571,MRIS,CSE121,,66_J,on_time,,,,2024-12-05 12:22:48,2024-12-05 13:29:00,2024-12-05,71083,,5e56e292-28da-42f2-a642-4e0e2991fb33,false,
6025,2024-12-05 07:31:33.460399+00,KT-816,11:00:00,13:30:00,721500522,SMHN,PHY103,,66_R1,on_time,,,,2024-12-05 11:00:28,2024-12-05 13:31:00,2024-12-05,71315,,03d9ded0-b0f3-4c78-aa0b-07da75e6fc63,false,
6026,2024-12-05 07:31:40.252202+00,KT-216,12:15:00,13:30:00,721500523,MOR,PHY102,,66_N,on_time,,,,2024-12-05 12:25:32,2024-12-05 13:31:00,2024-12-05,71005,,5646fed5-51ab-4548-8dec-306fbbb49fdc,false,
6027,2024-12-05 07:32:02.53999+00,KT-710,11:00:00,12:15:00,721500516,DB,SE322,,37_A1,late,,,,2024-12-05 11:37:39,2024-12-05 12:26:00,2024-12-05,71886,,765d33db-9323-46f9-ba8c-23922cf93e9a,false,
6028,2024-12-05 07:33:13.337105+00,KT-303,12:15:00,13:30:00,721500499,AJM,CSE315,,63_B,on_time,,,,2024-12-05 12:16:37,2024-12-05 13:33:00,2024-12-05,71064,,eb1890b5-03a6-454b-bfe8-16695bca461e,false,
6029,2024-12-05 07:42:15.945099+00,KT-224,12:15:00,13:30:00,721500534,SHN,CSE214,,RE_A,on_time,,,,2024-12-05 12:18:35,2024-12-05 13:42:00,2024-12-05,71053,,0f929bcb-736c-4d90-9d26-5ad662ec6a4d,false,
6030,2024-12-05 07:48:31.703744+00,KT-G1-021,09:45:00,11:00:00,710002632,STA,TCSE314,,61_T1,on_time,,,,2024-12-05 09:46:21,2024-12-05 13:48:00,2024-12-05,71295,,a3c7dfd6-cd92-49df-90e4-a31503edccc0,false,
6031,2024-12-05 07:50:57.44007+00,KT-G1-008,11:00:00,13:30:00,710003063,MMRN,CSE222,,63_H1,on_time,,,,2024-12-05 11:08:41,2024-12-05 13:50:00,2024-12-05,71248,,689859eb-014c-43a6-8013-529fdb901b39,false,
6032,2024-12-05 06:56:20.53152+00,KT-501-A,12:15:00,13:30:00,710003444,CSA,CSE314,,63_L1,late,CLASS ENDED BY SYSTEM,,,2024-12-05 12:57:57,2024-12-05 14:00:00,2024-12-05,71194,,e55fec2d-629f-4733-b1f3-cd8f5f9a5e47,false,
6033,2024-12-05 06:19:32.760004+00,KT-318-A,12:15:00,13:30:00,710003370,MSS,CSE325,,61_P,on_time,CLASS ENDED BY SYSTEM,,,2024-12-05 12:19:32,2024-12-05 14:00:00,2024-12-05,71094,,568ffd5b-a361-4536-b60d-f29806942b94,false,
6034,2024-12-05 06:28:29.340775+00,KT-201,12:15:00,13:30:00,710002783,PDS,CSE313,,62_D,late,CLASS ENDED BY SYSTEM,,,2024-12-05 12:28:28,2024-12-05 14:00:00,2024-12-05,70986,,40a956fb-a514-47dd-bba4-b984b1cbaeae,false,
6035,2024-12-05 07:32:11.310752+00,KT-616,12:15:00,13:30:00,721500516,DB,SE322,,37_B1,late,CLASS ENDED BY SYSTEM,,,2024-12-05 12:26:11,2024-12-05 14:00:00,2024-12-05,71971,,765d33db-9323-46f9-ba8c-23922cf93e9a,false,
6036,2024-12-05 06:17:14.243637+00,KT-518,12:15:00,13:30:00,710003562,RIA,CSE223,,64_L,on_time,CLASS ENDED BY SYSTEM,,,2024-12-05 12:17:00,2024-12-05 14:00:00,2024-12-05,71171,On Time,ecd67cac-71a9-477c-bb3f-7cd3698b7cea,false,
6037,2024-12-05 06:22:15.192996+00,KT-801-A,12:15:00,13:30:00,710002693,FKM,CSE311,,63_E,on_time,CLASS ENDED BY SYSTEM,,,2024-12-05 12:22:14,2024-12-05 14:00:00,2024-12-05,71111,,56a338d8-6646-4071-b6c9-6c6fa44c15c7,false,
6038,2024-12-05 08:41:31.227853+00,KT-222,13:30:00,14:45:00,710003412,AKM,CSE215,,65_J,on_time,,,,2024-12-05 13:31:11,2024-12-05 14:41:00,2024-12-05,71042,,eebdc8fe-21b9-4f9b-8d54-b83402241545,false,
6039,2024-12-05 08:45:22.475065+00,KT-811,13:30:00,14:45:00,721100153,SAS,GE235,,41_I,on_time,,,,2024-12-05 13:34:07,2024-12-05 14:45:00,2024-12-05,71898,,64b96742-501c-4aad-910a-6f437f810b04,false,
6040,2024-12-05 08:47:47.91744+00,KT-616,12:15:00,13:30:00,721500516,DB,SE322,,37_B1,late,,,,2024-12-05 12:26:11,2024-12-05 14:47:00,2024-12-05,71971,,765d33db-9323-46f9-ba8c-23922cf93e9a,false,
6041,2024-12-05 08:54:47.393795+00,KT-611,13:45:05,15:00:05,710003429,,STA 101,,41_L,EXTRA_CLASS,,,,2024-12-05 13:45:05,2024-12-05 14:54:00,2024-12-05,,,8fa4c51d-bc20-4a86-a798-69918ae52f95,true,
6042,2024-12-05 09:05:40.381205+00,KT-305,13:30:00,14:45:00,721100114,SMR,ACT322,,62_H,on_time,,,,2024-12-05 13:30:49,2024-12-05 15:05:00,2024-12-05,71078,,e251783f-9193-4c77-a3be-6391f72a7291,false,
6043,2024-12-05 07:32:06.807004+00,KT-320,13:30:00,14:45:00,710003054,TI,CSE313,,62_G,on_time,CLASS ENDED BY SYSTEM,,,2024-12-05 13:32:04,2024-12-05 15:20:00,2024-12-05,71106,,95b5ebfa-a7c0-4c85-aa35-786cdfaeb1f8,false,
6044,2024-12-05 07:30:20.706099+00,KT-813-B,13:30:00,14:45:00,710003571,MRIS,CSE121,,66_H,on_time,CLASS ENDED BY SYSTEM,,,2024-12-05 13:30:20,2024-12-05 15:20:00,2024-12-05,71141,,5e56e292-28da-42f2-a642-4e0e2991fb33,false,
6045,2024-12-05 07:31:36.384943+00,KT-216,13:30:00,14:45:00,710002090,AHN,CSE212,,65_L,on_time,CLASS ENDED BY SYSTEM,,,2024-12-05 13:31:35,2024-12-05 15:20:00,2024-12-05,71006,,081c8c62-3e6a-4782-b46f-9c0fcc660345,false,
6046,2024-12-05 07:34:35.221639+00,KT-306,13:30:00,14:45:00,710003558,MIZ,CSE313,,63_A,on_time,CLASS ENDED BY SYSTEM,,,2024-12-05 13:34:35,2024-12-05 15:20:00,2024-12-05,71084,,cf70c0ef-d6a6-4036-8646-159e48b7c8f5,false,
6047,2024-12-05 09:42:54.546267+00,KT-G1-009,13:30:00,16:00:00,710003449,MB,CSE222,,63_L1,late,,,,2024-12-05 13:43:10,2024-12-05 15:42:00,2024-12-05,71254,,67d78ba8-fa83-453c-8e01-96cf862a0910,false,
6048,2024-12-05 09:56:53.16638+00,KT-305,14:45:00,16:00:00,710003221,ALM,CSE445,,61_D,on_time,,,,2024-12-05 14:50:56,2024-12-05 15:56:00,2024-12-05,71079,,bc0c5c51-dc6e-41f8-acd1-82ba8b805d7a,false,
6049,2024-12-05 09:58:50.444055+00,KT-224,14:45:00,16:00:00,721500534,SHN,CSE115,,RE_A,on_time,,,,2024-12-05 14:53:29,2024-12-05 15:58:00,2024-12-05,71054,,0f929bcb-736c-4d90-9d26-5ad662ec6a4d,false,
6050,2024-12-05 10:00:16.570326+00,KT-514,14:45:00,16:00:00,710002339,TRA,CSE228,,64_M,on_time,,,,2024-12-05 14:47:28,2024-12-05 16:00:00,2024-12-05,71148,,c2c409ee-3ea9-4768-9a5a-db017844b6e4,false,
6051,2024-12-05 10:00:22.762443+00,KT-801-B,14:45:00,16:00:00,710002304,SAR,MAT211,,65_B,on_time,,,,2024-12-05 14:53:42,2024-12-05 16:00:00,2024-12-05,71120,,64ef07cf-9890-4d09-bca2-276dbc5bdf94,false,
6052,2024-12-05 08:47:29.23538+00,KT-516,14:45:00,16:00:00,710003562,RIA,CSE231,,RE_A,on_time,,,,2024-12-05 14:47:00,2024-12-05 16:01:00,2024-12-05,71160,On Time,ecd67cac-71a9-477c-bb3f-7cd3698b7cea,false,
6053,2024-12-05 10:03:29.945557+00,KT-201,12:15:00,13:30:00,710002783,PDS,CSE313,,62_D,late,,,,2024-12-05 12:28:28,2024-12-05 13:26:00,2024-12-05,70986,,40a956fb-a514-47dd-bba4-b984b1cbaeae,false,
6054,2024-12-05 10:04:33.115195+00,KT-504,13:30:00,16:00:00,721500507,MRN,CSE324,,61_E1,on_time,,,,2024-12-05 13:38:53,2024-12-05 16:04:00,2024-12-05,71209,,548afcee-b914-40f0-b63c-b4bd763bcaf2,false,
6055,2024-12-05 10:08:36.421315+00,KT-812,14:45:00,16:00:00,710003429,AMN,STA101,,41_N,late,,,,2024-12-05 15:02:22,2024-12-05 16:08:00,2024-12-05,71904,,8fa4c51d-bc20-4a86-a798-69918ae52f95,false,
6056,2024-12-05 10:18:58.792523+00,KT-320,14:45:00,16:00:00,721100114,SMR,ACT322,,62_G,late,,,,2024-12-05 15:05:52,2024-12-05 16:18:00,2024-12-05,71107,,e251783f-9193-4c77-a3be-6391f72a7291,false,
6057,2024-12-05 08:55:13.353822+00,KT-201,14:45:00,16:00:00,710003370,MSS,CSE325,,61_O,on_time,CLASS ENDED BY SYSTEM,,,2024-12-05 14:55:13,2024-12-05 16:20:00,2024-12-05,70988,,568ffd5b-a361-4536-b60d-f29806942b94,false,
6058,2024-12-05 07:33:25.88389+00,KT-816,13:30:00,16:00:00,721500523,MOR,PHY103,,66_O1,on_time,CLASS ENDED BY SYSTEM,,,2024-12-05 13:33:24,2024-12-05 16:20:00,2024-12-05,71316,,5646fed5-51ab-4548-8dec-306fbbb49fdc,false,
6059,2024-12-05 08:47:23.419343+00,KT-304,14:45:00,16:00:00,710002693,FKM,CSE112,,Re_A,on_time,CLASS ENDED BY SYSTEM,,,2024-12-05 14:47:23,2024-12-05 16:20:00,2024-12-05,71073,,56a338d8-6646-4071-b6c9-6c6fa44c15c7,false,
6060,2024-12-05 11:09:36.133531+00,KT-303,16:00:00,17:15:00,710002339,TRA,CSE228,,64_I,on_time,,,,2024-12-05 16:00:24,2024-12-05 17:09:00,2024-12-05,71067,,c2c409ee-3ea9-4768-9a5a-db017844b6e4,false,
6061,2024-12-05 08:45:41.345067+00,KT-815,14:45:00,17:15:00,721500522,SMHN,PHY103,,66_Q2,on_time,CLASS ENDED BY SYSTEM,,,2024-12-05 14:45:41,2024-12-05 17:40:00,2024-12-05,71313,,03d9ded0-b0f3-4c78-aa0b-07da75e6fc63,false,
6062,2024-12-05 10:07:54.822223+00,KT-611,16:00:00,17:15:00,710003362,MR,SE121,,42_E,on_time,CLASS ENDED BY SYSTEM,,,2024-12-05 16:07:54,2024-12-05 17:40:00,2024-12-05,71923,,cd56771e-f8ff-4fc0-a77f-1b8d38e78977,false,
6063,2024-12-07 03:33:33.267409+00,KT-501-A,12:15:00,13:30:00,710003444,CSA,CSE314,,63_L1,late,,,,2024-12-05 12:57:57,2024-12-05 13:11:00,2024-12-05,71194,,e55fec2d-629f-4733-b1f3-cd8f5f9a5e47,false,
6064,2024-12-07 03:40:56.085+00,KT-G1-022,13:30:00,14:45:00,710002783,PDS,CSE314,,62_D2,on_time,,,,2024-12-05 13:28:15,2024-12-07 09:40:00,2024-12-07,71299,,40a956fb-a514-47dd-bba4-b984b1cbaeae,false,
6065,2024-12-07 03:44:43.153586+00,KT-812,08:30:00,09:45:00,721100153,SAS,GE235,,40_H,on_time,,,,2024-12-07 08:32:17,2024-12-07 09:44:00,2024-12-07,71361,,64b96742-501c-4aad-910a-6f437f810b04,false,
6066,2024-12-07 03:46:48.626819+00,KT-G1-022,08:30:00,09:45:00,710002788,MHS,CSE312,,62_B2,late,,,,2024-12-07 08:47:39,2024-12-07 09:46:00,2024-12-07,69508,,49230c27-4798-47e9-a6b3-2f0a110ab0c4,false,
6067,2024-12-07 03:48:09.469773+00,KT-804,08:30:00,09:45:00,721500522,SMHN,PHY102,,66_C,on_time,,,,2024-12-07 08:33:28,2024-12-07 09:48:00,2024-12-07,69332,,03d9ded0-b0f3-4c78-aa0b-07da75e6fc63,false,
6068,2024-12-07 03:54:45.266938+00,KT-208,08:30:00,09:45:00,721500536,MMC,BNS101,,65_K,on_time,,,,2024-12-07 08:38:24,2024-12-07 09:48:00,2024-12-07,69183,,58775670-ffb2-488e-b760-ba170109dcb6,false,
6069,2024-12-07 03:57:24.282276+00,KT-514,08:30:00,09:45:00,710003441,MIR,CSE311,,62_G,late,,,,2024-12-07 08:42:42,2024-12-07 09:57:00,2024-12-07,69343,,bdedd624-0b4d-4bf9-8105-f4ccf8e634b6,false,
6070,2024-12-07 02:44:46.00462+00,KT-218,08:30:00,09:45:00,710003413,RIM,PHY101,,67_O,late,CLASS ENDED BY SYSTEM,,,2024-12-07 08:44:45,2024-12-07 10:20:00,2024-12-07,69206,,a40228ad-55c7-48d0-827e-7aa9b9dbd65b,false,
6071,2024-12-07 04:31:38.931711+00,KT-G1-022,09:45:00,11:00:00,710002788,MHS,TCSE312,,62_B2,on_time,,,,2024-12-07 09:46:54,2024-12-07 10:31:00,2024-12-07,69509,,49230c27-4798-47e9-a6b3-2f0a110ab0c4,false,
6072,2024-12-07 04:32:30.885332+00,KT-305,09:45:00,11:00:00,710002831,MAIT,CSE335,,63_N,on_time,,,,2024-12-07 09:54:25,2024-12-07 10:32:00,2024-12-07,69270,,2ee1e747-f23a-4566-8914-7a40d31ebe8d,false,
6073,2024-12-07 05:02:42.264196+00,KT-218,09:45:00,11:00:00,710003595,AAR,PHY102,,66_L,on_time,,,,2024-12-07 09:48:21,2024-12-07 11:02:00,2024-12-07,69207,,37eec676-0666-4eb9-bdb5-6ac774f7efce,false,
6074,2024-12-07 05:04:16.376777+00,KT-815,08:30:00,11:00:00,710003405,AAS,PHY103,,66_B1,on_time,,,,2024-12-07 08:30:45,2024-12-07 11:04:00,2024-12-07,69530,,f5ac1bc6-941d-4ed5-b180-b4b23b95860c,false,
6075,2024-12-07 05:09:25.591145+00,KT-G1-002,08:30:00,11:00:00,710003444,CSA,CSE114,,67_H1,late,,,,2024-12-07 09:35:41,2024-12-07 11:11:00,2024-12-07,69430,,e55fec2d-629f-4733-b1f3-cd8f5f9a5e47,false,
6076,2024-12-07 05:11:06.723548+00,KT-810,08:30:00,11:00:00,721500484,MAMR,CSE122,,66_M,on_time,,,,2024-12-07 08:37:30,2024-12-07 11:11:00,2024-12-07,69516,,abcabdc7-ee6b-4f2e-b539-0eccff4451c3,false,
6077,2024-12-07 05:15:27.048185+00,KT-G1-026,11:00:00,12:15:00,710003444,CSA,CSE313,,63_M,late,,,,2024-12-07 11:11:57,2024-12-07 11:17:00,2024-12-07,69393,,e55fec2d-629f-4733-b1f3-cd8f5f9a5e47,false,
6078,2024-12-07 05:17:35.199187+00,KT-301,08:30:00,11:00:00,721500513,EHL,CSE234,,62_B1,late,,,,2024-12-07 09:14:20,2024-12-07 11:17:00,2024-12-07,69518,,96e4d1a7-2888-428e-8af0-18292d666420,false,
6079,2024-12-07 02:34:42.188842+00,KT-809,08:30:00,11:00:00,721500411,MHIM,CSE216,,65_M,on_time,CLASS ENDED BY SYSTEM,,,2024-12-07 08:34:41,2024-12-07 11:20:00,2024-12-07,69513,,d4ac9540-cfaf-44de-ae26-39f07ed4ad43,false,
6080,2024-12-07 03:40:58.830827+00,KT-G1-003,08:30:00,11:00:00,710002783,PDS,CSE114,,67_J2,late,CLASS ENDED BY SYSTEM,,,2024-12-07 09:40:58,2024-12-07 11:20:00,2024-12-07,69435,,40a956fb-a514-47dd-bba4-b984b1cbaeae,false,
6081,2024-12-07 03:55:19.413487+00,KT-307,09:45:00,11:00:00,721500536,MMC,BNS101,,65_P,on_time,CLASS ENDED BY SYSTEM,,,2024-12-07 09:55:19,2024-12-07 11:20:00,2024-12-07,69282,,58775670-ffb2-488e-b760-ba170109dcb6,false,
6082,2024-12-07 03:10:51.497605+00,KT-502,08:30:00,11:00:00,721500505,FF,CSE234,,62_D1,late,CLASS ENDED BY SYSTEM,,,2024-12-07 09:10:52,2024-12-07 11:20:00,2024-12-07,69522,,1838d8c8-83f3-44ef-a196-ab1ee42c3a57,false,
6083,2024-12-07 03:48:12.900278+00,KT-804,09:45:00,11:00:00,721500522,SMHN,PHY102,,66_R,on_time,CLASS ENDED BY SYSTEM,,,2024-12-07 09:48:13,2024-12-07 11:20:00,2024-12-07,69333,,03d9ded0-b0f3-4c78-aa0b-07da75e6fc63,false,
6084,2024-12-07 05:53:28.478024+00,KT-804,09:45:00,11:00:00,721500522,SMHN,PHY102,,66_R,on_time,,,,2024-12-07 09:48:13,2024-12-07 10:58:00,2024-12-07,69333,,03d9ded0-b0f3-4c78-aa0b-07da75e6fc63,false,
6085,2024-12-07 06:16:05.728089+00,KT-603,11:00:00,12:15:00,710002760,NI,ITM103,,A_9th,on_time,,,,2024-12-07 11:01:38,2024-12-07 12:16:00,2024-12-07,72091,,d178eec6-ab85-4681-96de-e61e71bda06b,false,
6086,2024-12-07 06:17:34.490904+00,KT-713,11:00:00,12:15:00,721100153,,GE-235,,40_F,on_time,,,,2024-12-07 11:02:37,2024-12-07 12:17:00,2024-12-07,72248,,64b96742-501c-4aad-910a-6f437f810b04,false,
6087,2024-12-07 06:20:21.874065+00,GB-204,11:00:00,12:15:00,721500531,PKP,CSE223,,RE_A,late,,,,2024-12-07 11:16:26,2024-12-07 12:20:00,2024-12-07,69387,Student's request,f87eb4c6-6f59-489c-a6f8-78900e0509cc,false,
6088,2024-12-07 06:26:06.305029+00,KT-G1-027,11:00:00,12:15:00,710002788,MHS,CSE311,,62_C,on_time,,,,2024-12-07 11:01:08,2024-12-07 12:26:00,2024-12-07,69400,,49230c27-4798-47e9-a6b3-2f0a110ab0c4,false,
6089,2024-12-07 06:34:36.835954+00,KT-801-B,11:00:00,12:15:00,710002304,SAR,MAT101,,67_B,late,,,,2024-12-07 11:12:49,2024-12-07 12:34:00,2024-12-07,69315,,64ef07cf-9890-4d09-bca2-276dbc5bdf94,false,
6090,2024-12-07 06:34:42.738275+00,KT-801-B,12:15:00,13:30:00,710002304,SAR,MAT211,,65_O,late,,,,2024-12-07 12:34:39,2024-12-07 12:34:00,2024-12-07,69316,,64ef07cf-9890-4d09-bca2-276dbc5bdf94,false,
