id,created_at,room_id,routine_start_time,routine_end_time,employee_id,teacher_initial,course_code,section,date_missed,routine_row_id,booked_class_id,makeup_done
141019,2024-11-28 13:00:09.986526+00,KT-G1-012,09:45:00,11:00:00,710003564,NHA,TCSE312,61_R2,2024-11-28,71265,,false
141020,2024-11-28 13:00:10.033234+00,KT-G1-013,08:30:00,11:00:00,710003221,ALM,CSE222,63_B1,2024-11-28,71269,,false
141021,2024-11-28 13:00:10.076293+00,KT-G1-014,09:45:00,11:00:00,710001966,FTJ,TCSE314,61_P2,2024-11-28,71273,,false
141022,2024-11-28 13:00:10.121326+00,KT-G1-016,08:30:00,09:45:00,710003101,MIS,CSE314,61_B1,2024-11-28,71277,,false
141023,2024-11-28 13:00:10.162292+00,KT-G1-016,14:45:00,16:00:00,710003411,HMK,TCSE314,63_G2,2024-11-28,71281,,false
141024,2024-11-28 13:00:10.210799+00,KT-G1-017,13:30:00,14:45:00,710003578,ZAF,TCSE314,63_N1,2024-11-28,71285,,false
141025,2024-11-28 13:00:10.252415+00,KT-G1-018,13:30:00,14:45:00,710003580,MAR,TCSE312,63_N2,2024-11-28,71289,,false
141026,2024-11-28 13:00:10.295221+00,KT-G1-020,13:30:00,14:45:00,710003557,ROZ,TCSE324,61_L2,2024-11-28,71293,,false
141027,2024-11-28 13:00:10.338457+00,KT-809,11:00:00,13:30:00,710003375,SMC,CSE216,65_C,2024-11-28,71301,,false
141028,2024-11-28 13:00:10.388005+00,KT-502,08:30:00,11:00:00,721500401,RHK,CSE234,62_G1,2024-11-28,71305,,false
141029,2024-11-28 13:00:10.46764+00,AB-3-105,08:30:00,11:00:00,710003556,NTT,CSE224,64_K2,2024-11-28,71309,,false
141030,2024-11-28 13:00:10.508817+00,KT-802,14:45:00,16:00:00,710001967,AAK,CSE123,66_H,2024-11-28,71126,,false
141031,2024-11-28 13:00:10.550146+00,KT-803,13:30:00,14:45:00,710003579,PPC,CSE311,61_U,2024-11-28,71130,,false
141032,2024-11-28 13:00:10.607173+00,KT-813-B,08:30:00,09:45:00,710003563,NAE,CSE335,63_J,2024-11-28,71138,,false
141033,2024-11-28 13:00:10.650294+00,KT-813-B,14:45:00,16:00:00,721900071,MIA,MAT211,65_K,2024-11-28,71142,,false
141034,2024-11-28 13:00:10.691874+00,KT-514,12:15:00,13:30:00,710001306,MKH,CSE315,63_C,2024-11-28,71146,,false
141035,2024-11-28 13:00:10.736889+00,KT-515,09:45:00,11:00:00,710003449,MB,CSE221,63_K,2024-11-28,71150,,false
141036,2024-11-28 13:00:10.785137+00,KT-516,12:15:00,13:30:00,710003447,JDH,CSE445,61_R,2024-11-28,71158,,false
141037,2024-11-28 13:00:10.818217+00,KT-517--A,08:30:00,09:45:00,723300250,AOH,CSE121,Re_B,2024-11-28,71162,,false
141038,2024-11-28 13:00:10.851826+00,KT-517--A,13:30:00,14:45:00,721500401,RHK,CSE445,61_J,2024-11-28,71166,,false
141039,2024-11-28 13:00:10.890554+00,KT-518,11:00:00,12:15:00,721500503,TMS,CSE411,60_E,2024-11-28,71170,,false
141040,2024-11-28 13:00:10.928277+00,KT-916,08:30:00,09:45:00,721500538,ZNM,CSE236,RE_A,2024-11-28,71174,,false
141041,2024-11-28 13:00:10.966332+00,GB-204,13:30:00,14:45:00,723300254,SZE,CSE121,Re_A,2024-11-28,71182,,false
141042,2024-11-28 13:00:11.010695+00,KT-G1-027,13:30:00,14:45:00,710003101,MIS,CSE325,RE-A,2024-11-28,71190,,false
141043,2024-11-28 13:00:11.068763+00,KT-501-B,11:00:00,13:30:00,710003557,ROZ,CSE324,61_L2,2024-11-28,71198,,false
141044,2024-11-28 13:00:11.119143+00,KT-503,11:00:00,12:15:00,710002478,TAR,CSE213,65_H,2024-11-28,71202,,false
141045,2024-11-28 13:00:11.166182+00,KT-504,08:30:00,09:45:00,721500503,TMS,CSE314,61_M1,2024-11-28,71206,,false
141046,2024-11-28 13:00:11.215698+00,KT-510,08:30:00,11:00:00,721500534,SHN,CSE324,Re_A1,2024-11-28,71210,,false
141047,2024-11-28 13:00:11.261926+00,KT-513,11:00:00,12:15:00,710003567,MDA,CSE312,63_I2,2024-11-28,71214,,false
141048,2024-11-28 13:00:11.29925+00,KT-G1-001,09:45:00,11:00:00,710002693,FKM,CSE312,63_F2,2024-11-28,71218,,false
141049,2024-11-28 13:00:11.349827+00,KT-G1-002,09:45:00,11:00:00,721500532,SAS,TCSE326,61_K1,2024-11-28,71222,,false
141050,2024-11-28 13:00:11.39333+00,KT-G1-002,14:45:00,16:00:00,710002632,STA,CSE314,61_T2,2024-11-28,71226,,false
141051,2024-11-28 13:00:11.428151+00,KT-G1-004,08:30:00,09:45:00,710002645,SAK,CSE326,61_J2,2024-11-28,71230,,false
141052,2024-11-28 13:00:11.469205+00,KT-G1-005,08:30:00,09:45:00,710003038,DS,CSE312,61_K2,2024-11-28,71234,,false
141053,2024-11-28 13:00:11.509889+00,KT-G1-006,11:00:00,12:15:00,710003445,AAA,CSE314,61_L1,2024-11-28,71238,,false
141054,2024-11-28 13:00:11.558388+00,KT-G1-007,09:45:00,11:00:00,721500503,TMS,TCSE314,61_M1,2024-11-28,71242,,false
141055,2024-11-28 13:00:11.616178+00,KT-G1-008,08:30:00,09:45:00,710003411,HMK,TCSE314,61_R1,2024-11-28,71246,,false
141056,2024-11-28 13:00:11.674099+00,KT-G1-008,14:45:00,16:00:00,710003563,NAE,TCSE335,RE_A1,2024-11-28,71250,,false
141057,2024-11-28 13:00:11.716332+00,KT-G1-009,13:30:00,16:00:00,710003449,MB,CSE222,63_L1,2024-11-28,71254,,false
141058,2024-11-28 13:00:11.770414+00,KT-G1-010,14:45:00,16:00:00,710003566,SEA,CSE312,63_J2,2024-11-28,71258,,false
141059,2024-11-28 13:00:11.808065+00,KT-G1-011,13:30:00,14:45:00,710003221,ALM,TCSE222,63_B1,2024-11-28,71262,,false
141060,2024-11-28 13:00:11.850818+00,KT-G1-012,11:00:00,12:15:00,710002339,TRA,TCSE422,Re_A1,2024-11-28,71266,,false
141061,2024-11-28 13:00:11.902195+00,KT-G1-013,12:15:00,13:30:00,710003566,SEA,TCSE312,63_J2,2024-11-28,71270,,false
141062,2024-11-28 13:00:11.940442+00,KT-G1-014,12:15:00,13:30:00,710002645,SAK,TCSE326,61_D1,2024-11-28,71274,,false
141063,2024-11-28 13:00:11.987486+00,KT-G1-016,09:45:00,11:00:00,710003101,MIS,TCSE314,61_B1,2024-11-28,71278,,false
141064,2024-11-28 13:00:12.022405+00,KT-G1-017,08:30:00,09:45:00,710003579,PPC,TCSE312,61_U1,2024-11-28,71282,,false
141065,2024-11-28 13:00:12.059892+00,KT-G1-017,14:45:00,16:00:00,721500538,ZNM,TCSE314,63_J1,2024-11-28,71286,,false
141066,2024-11-28 13:00:12.108035+00,KT-G1-018,14:45:00,16:00:00,710003580,MAR,CSE312,63_N2,2024-11-28,71290,,false
141067,2024-11-28 13:00:12.153672+00,KT-G1-021,08:30:00,09:45:00,710002632,STA,CSE314,61_T1,2024-11-28,71294,,false
141068,2024-11-28 13:00:12.202108+00,KT-G1-022,09:45:00,11:00:00,710002783,PDS,TCSE314,62_D1,2024-11-28,71298,,false
141069,2024-11-28 13:00:12.255071+00,KT-809,14:45:00,17:15:00,710003375,SMC,CSE216,65_A,2024-11-28,71302,,false
141070,2024-11-28 13:00:12.297815+00,AB-3-105,11:00:00,13:30:00,710003580,MAR,CSE224,64_A1,2024-11-28,71310,,false
141071,2024-11-28 13:00:12.338455+00,KT-803,09:45:00,11:00:00,710003580,MAR,CSE335,63_G,2024-11-28,71127,,false
141072,2024-11-28 13:00:12.377054+00,KT-803,14:45:00,16:00:00,721500533,TSE,CSE231,RE_A,2024-11-28,71131,,false
141073,2024-11-28 13:00:12.428426+00,KT-514,08:30:00,09:45:00,710003219,HJ,AOL101,65_O,2024-11-28,71143,,false
141074,2024-11-28 13:00:12.487804+00,KT-514,13:30:00,14:45:00,721900071,MIA,MAT211,65_D,2024-11-28,71147,,false
141075,2024-11-28 13:00:12.554789+00,KT-515,11:00:00,12:15:00,710003449,MB,CSE112,67_S,2024-11-28,71151,,false
141076,2024-11-28 13:00:12.609248+00,KT-516,08:30:00,09:45:00,710003555,ALE,CSE335,63_A,2024-11-28,71155,,false
141077,2024-11-28 13:00:12.651496+00,KT-516,13:30:00,14:45:00,710001051,SR,CSE445,59_B,2024-11-28,71159,,false
141078,2024-11-28 13:00:12.691406+00,KT-517--A,09:45:00,11:00:00,721500499,AJM,CSE315,63_A,2024-11-28,71163,,false
141079,2024-11-28 13:00:12.728+00,KT-517--A,14:45:00,16:00:00,710003053,ZMK,CSE313,61_H,2024-11-28,71167,,false
141080,2024-11-28 13:00:12.765676+00,KT-916,09:45:00,11:00:00,721500531,PKP,CSE311,RE_A,2024-11-28,71175,,false
141081,2024-11-28 13:00:12.822671+00,KT-G1-026,11:00:00,12:15:00,710003411,HMK,CSE313,63_G,2024-11-28,71183,,false
141082,2024-11-28 13:00:12.864372+00,KT-G1-027,09:45:00,11:00:00,710003563,NAE,CSE335,63_L,2024-11-28,71187,,false
141083,2024-11-28 13:00:12.910806+00,KT-G1-027,14:45:00,16:00:00,710000023,SP,MAT102,66_I,2024-11-28,71191,,false
141084,2024-11-28 13:00:12.950125+00,KT-501-B,13:30:00,14:45:00,710003411,HMK,CSE314,63_G2,2024-11-28,71199,,false
141085,2024-11-28 13:00:12.992509+00,KT-503,12:15:00,13:30:00,721500531,PKP,TCSE312,63_O1,2024-11-28,71203,,false
141086,2024-11-28 13:00:13.037623+00,KT-504,09:45:00,11:00:00,710003054,TI,CSE314,62_G2,2024-11-28,71207,,false
141087,2024-11-28 13:00:13.077167+00,KT-510,11:00:00,12:15:00,721500530,MMB,CSE413,Re-A1,2024-11-28,71211,,false
141088,2024-11-28 13:00:13.151775+00,KT-513,12:15:00,14:45:00,710003563,NAE,CSE335,RE_A1,2024-11-28,71215,,false
141089,2024-11-28 13:00:13.1935+00,KT-G1-001,11:00:00,12:15:00,710002693,FKM,TCSE312,63_F2,2024-11-28,71219,,false
141090,2024-11-28 13:00:13.233001+00,KT-G1-002,11:00:00,12:15:00,710003444,CSA,TCSE314,63_L1,2024-11-28,71223,,false
141091,2024-11-28 13:00:13.268987+00,KT-G1-003,08:30:00,11:00:00,710003447,JDH,CSE214,65_C1,2024-11-28,71227,,false
141092,2024-11-28 13:00:13.317343+00,KT-G1-004,09:45:00,11:00:00,710002645,SAK,TCSE326,61_J2,2024-11-28,71231,,false
141093,2024-11-28 13:00:13.368681+00,KT-G1-005,09:45:00,11:00:00,710003038,DS,TCSE312,61_K2,2024-11-28,71235,,false
141094,2024-11-28 13:00:13.408237+00,KT-G1-006,12:15:00,13:30:00,710003445,AAA,TCSE314,61_L1,2024-11-28,71239,,false
141095,2024-11-28 13:00:13.455275+00,KT-G1-007,11:00:00,12:15:00,721500538,ZNM,CSE314,63_I1,2024-11-28,71243,,false
141096,2024-11-28 13:00:13.492019+00,KT-G1-008,09:45:00,11:00:00,710003561,HHP,TCSE314,62_H2,2024-11-28,71247,,false
141097,2024-11-28 13:00:13.534586+00,KT-G1-009,08:30:00,09:45:00,710003370,MSS,CSE326,61_P1,2024-11-28,71251,,false
141098,2024-11-28 13:00:13.579471+00,KT-G1-010,08:30:00,11:00:00,710003558,MIZ,CSE222,64_M1,2024-11-28,71255,,false
141099,2024-11-28 13:00:13.617187+00,KT-G1-011,09:45:00,11:00:00,710003411,HMK,CSE314,61_R1,2024-11-28,71259,,false
141100,2024-11-28 13:00:13.658438+00,KT-G1-011,14:45:00,17:15:00,710003445,AAA,CSE222,64_L2,2024-11-28,71263,,false
141101,2024-11-28 13:00:13.744723+00,KT-G1-012,12:15:00,13:30:00,721500538,ZNM,TCSE314,63_I1,2024-11-28,71267,,false
141102,2024-11-28 13:00:13.805654+00,KT-G1-013,13:30:00,16:00:00,710003447,JDH,CSE214,65_C2,2024-11-28,71271,,false
141103,2024-11-28 13:00:13.863495+00,KT-G1-014,13:30:00,14:45:00,710003556,NTT,TCSE312,63_K2,2024-11-28,71275,,false
141104,2024-11-28 13:00:13.902449+00,KT-G1-016,12:15:00,13:30:00,710003219,HJ,CSE312,61_H1,2024-11-28,71279,,false
141105,2024-11-28 13:00:13.936343+00,KT-G1-017,09:45:00,11:00:00,710003579,PPC,CSE312,61_U1,2024-11-28,71283,,false
141106,2024-11-28 13:00:13.974129+00,KT-G1-018,08:30:00,09:45:00,710003557,ROZ,CSE314,61_V1,2024-11-28,71287,,false
141107,2024-11-28 13:00:14.019692+00,KT-G1-020,08:30:00,11:00:00,710003432,MSM,CSE124,66_R1,2024-11-28,71291,,false
141108,2024-11-28 13:00:14.294022+00,KT-G1-021,09:45:00,11:00:00,710002632,STA,TCSE314,61_T1,2024-11-28,71295,,false
141109,2024-11-28 13:00:14.351547+00,KT-G1-022,13:30:00,14:45:00,710002783,PDS,CSE314,62_D2,2024-11-28,71299,,false
141110,2024-11-28 13:00:14.448611+00,KT-810,08:30:00,11:00:00,721500446,SAL,CSE216,65_L,2024-11-28,71303,,false
141111,2024-11-28 13:00:14.561278+00,AB-3-103,11:00:00,13:30:00,710003556,NTT,CSE224,64_K1,2024-11-28,71307,,false
141112,2024-11-28 13:00:14.621919+00,KT-803,11:00:00,12:15:00,710003566,SEA,CSE323,61_U,2024-11-28,71128,,false
141113,2024-11-28 13:00:14.667334+00,KT-803,16:00:00,17:15:00,721500533,TSE,CSE213,RE_A,2024-11-28,71132,,false
141114,2024-11-28 13:00:14.711703+00,KT-804,12:15:00,13:30:00,710003590,MNM,CSE235,RE_B,2024-11-28,71136,,false
141115,2024-11-28 13:00:14.760629+00,KT-813-B,11:00:00,12:15:00,710002796,NIB,CSE316,63_N,2024-11-28,71140,,false
141116,2024-11-28 13:00:14.823967+00,KT-514,09:45:00,11:00:00,710001967,AAK,CSE315,63_I,2024-11-28,71144,,false
141117,2024-11-28 13:00:14.896238+00,KT-516,09:45:00,11:00:00,710003596,MRR,MAT101,67_S,2024-11-28,71156,,false
141118,2024-11-28 13:00:14.937555+00,KT-518,08:30:00,09:45:00,710001306,MKH,CSE315,63_K,2024-11-28,71168,,false
141119,2024-11-28 13:00:14.987638+00,KT-518,13:30:00,14:45:00,721500535,FJT,CSE228,64_L,2024-11-28,71172,,false
141120,2024-11-28 13:00:15.040243+00,KT-916,11:00:00,12:15:00,710003551,ASA,ENG102,66_Q,2024-11-28,71176,,false
141121,2024-11-28 13:00:15.089882+00,KT-919,11:00:00,12:15:00,710001967,AAK,CSE315,63_J,2024-11-28,71180,,false
141122,2024-11-28 13:00:15.146843+00,KT-G1-026,12:15:00,13:30:00,721100114,SMR,ACT322,62_B,2024-11-28,71184,,false
141123,2024-11-28 13:00:15.201652+00,KT-G1-027,11:00:00,12:15:00,710003563,NAE,CSE335,63_K,2024-11-28,71188,,false
141124,2024-11-28 13:00:15.252026+00,KT-501-B,08:30:00,09:45:00,710003561,HHP,CSE314,62_H2,2024-11-28,71196,,false
141125,2024-11-28 13:00:15.309984+00,KT-504,11:00:00,13:30:00,721500535,FJT,CSE332,60_B1,2024-11-28,71208,,false
141126,2024-11-28 13:00:15.358762+00,KT-510,12:15:00,13:30:00,721500530,MMB,TCSE413,Re-A1,2024-11-28,71212,,false
141127,2024-11-28 13:00:15.403875+00,KT-513,14:45:00,16:00:00,710003578,ZAF,CSE314,63_E2,2024-11-28,71216,,false
141128,2024-11-28 13:00:15.448162+00,KT-G1-001,12:15:00,14:45:00,710003380,SAJ,CSE124,66_Q2,2024-11-28,71220,,false
141129,2024-11-28 13:00:15.509608+00,KT-G1-002,12:15:00,13:30:00,710003553,SHR,CSE312,61_O1,2024-11-28,71224,,false
141130,2024-11-28 13:00:15.544508+00,KT-G1-003,13:30:00,14:45:00,710003564,NHA,CSE312,61_Q2,2024-11-28,71228,,false
141131,2024-11-28 13:00:15.588643+00,KT-G1-004,11:00:00,13:30:00,710003242,JLA,CSE214,65_D1,2024-11-28,71232,,false
141132,2024-11-28 13:00:15.641686+00,KT-G1-005,14:45:00,17:15:00,710003242,JLA,CSE214,65_D2,2024-11-28,71236,,false
141133,2024-11-28 13:00:15.693018+00,KT-G1-006,13:30:00,16:00:00,710002478,TAR,CSE114,67_L2,2024-11-28,71240,,false
141134,2024-11-28 13:00:15.742151+00,KT-G1-007,12:15:00,13:30:00,710003565,TAS,TCSE314,61_O2,2024-11-28,71244,,false
141135,2024-11-28 13:00:15.77948+00,KT-G1-008,11:00:00,13:30:00,710003063,MMRN,CSE222,63_H1,2024-11-28,71248,,false
141136,2024-11-28 13:00:15.816113+00,KT-G1-009,09:45:00,11:00:00,710003370,MSS,TCSE326,61_P1,2024-11-28,71252,,false
141137,2024-11-28 13:00:15.857838+00,KT-G1-010,11:00:00,13:30:00,710003053,ZMK,CSE222,64_A2,2024-11-28,71256,,false
141138,2024-11-28 13:00:15.916294+00,KT-G1-011,11:00:00,12:15:00,721500534,SHN,TCSE324,Re_A1,2024-11-28,71260,,false
141139,2024-11-28 13:00:15.957784+00,KT-G1-012,08:30:00,09:45:00,710003564,NHA,CSE312,61_R2,2024-11-28,71264,,false
141140,2024-11-28 13:00:16.005316+00,KT-G1-012,13:30:00,16:00:00,710003038,DS,CSE222,64_A1,2024-11-28,71268,,false
141141,2024-11-28 13:00:16.047569+00,KT-G1-014,08:30:00,09:45:00,710001966,FTJ,CSE314,61_P2,2024-11-28,71272,,false
141142,2024-11-28 13:00:16.092891+00,KT-G1-014,14:45:00,16:00:00,710003556,NTT,CSE312,63_K2,2024-11-28,71276,,false
141143,2024-11-28 13:00:16.13455+00,KT-G1-016,13:30:00,14:45:00,710003219,HJ,TCSE312,61_H1,2024-11-28,71280,,false
141144,2024-11-28 13:00:16.171848+00,KT-G1-017,12:15:00,13:30:00,710003578,ZAF,CSE314,63_N1,2024-11-28,71284,,false
141145,2024-11-28 13:00:16.218342+00,KT-G1-018,09:45:00,11:00:00,710003557,ROZ,TCSE314,61_V1,2024-11-28,71288,,false
141146,2024-11-28 13:00:16.25238+00,KT-G1-020,11:00:00,13:30:00,710003432,MSM,CSE124,66_R2,2024-11-28,71292,,false
141147,2024-11-28 13:00:16.286663+00,KT-G1-021,13:30:00,16:00:00,710002796,NIB,CSE222,63_M1,2024-11-28,71296,,false
141148,2024-11-28 13:00:16.338564+00,KT-G1-022,14:45:00,16:00:00,710002783,PDS,TCSE314,62_D2,2024-11-28,71300,,false
141149,2024-11-28 13:00:16.374955+00,KT-810,13:30:00,16:00:00,721500446,SAL,CSE122,66_N,2024-11-28,71304,,false
141150,2024-11-28 13:00:16.429639+00,AB-3-103,13:30:00,16:00:00,710002477,ZS,CSE224,64_D1,2024-11-28,71308,,false
141151,2024-11-28 13:00:16.480141+00,KT-815,12:15:00,14:45:00,710003591,MAM,PHY103,66_I2,2024-11-28,71312,,false
141152,2024-11-28 13:00:16.536494+00,KT-703,16:00:00,17:15:00,710003382,MMH,MAT102,42_D,2024-11-28,71874,,false
141153,2024-11-28 13:00:16.604879+00,KT-701--A,12:15:00,13:30:00,710002799,NT,SE121,42_C,2024-11-28,71878,,false
141154,2024-11-28 13:00:16.643766+00,KT-604,09:45:00,11:00:00,721500394,RHH,SE111,43_J,2024-11-28,71882,,false
141155,2024-11-28 13:00:16.692115+00,KT-710,11:00:00,12:15:00,721500516,DB,SE322,37_A1,2024-11-28,71886,,false
141156,2024-11-28 13:00:16.736012+00,KT-903,09:45:00,11:00:00,721500459,MS,SE112,43_L1,2024-11-28,71890,,false
141157,2024-11-28 13:00:16.798127+00,KT-811,08:30:00,09:45:00,723500150,MAK,SE123,42_H,2024-11-28,71894,,false
141158,2024-11-28 13:00:16.855269+00,KT-812,11:00:00,12:15:00,710003360,KRA,SE311,39_A,2024-11-28,71902,,false
141159,2024-11-28 13:00:16.905629+00,KT-813--A,09:45:00,11:00:00,723500147,SAR,PHY 101,42  J,2024-11-28,71906,,false
141160,2024-11-28 13:00:16.946944+00,KT-921,12:15:00,13:30:00,723500164,AP,SE333,37_E,2024-11-28,71910,,false
141161,2024-11-28 13:00:16.985223+00,KT-814--A,14:45:00,16:00:00,710003438,MI,SE 331,35_A2,2024-11-28,71914,,false
141162,2024-11-28 13:00:17.017482+00,KT-611,08:30:00,09:45:00,710001114,FE,SE214,40_B,2024-11-28,71918,,false
141163,2024-11-28 13:00:17.059523+00,KT-611,14:45:00,16:00:00,721500394,RHH,SE111,43_L,2024-11-28,71922,,false
141164,2024-11-28 13:00:17.105962+00,KT-612,12:15:00,13:30:00,710001114,FE,SE214,40_C,2024-11-28,71926,,false
141165,2024-11-28 13:00:17.154597+00,KT-VCCON,11:00:00,12:15:00,723500157,MIM,SE113,43_Q,2024-11-28,71930,,false
141166,2024-11-28 13:00:17.202621+00,KT-712--A,12:15:00,13:30:00,723500149,NA,MAT101,43_N,2024-11-28,71934,,false
141167,2024-11-28 13:00:17.276753+00,KT-713,09:45:00,11:00:00,723500166,MSI,BNS101,43_N,2024-11-28,71938,,false
141168,2024-11-28 13:00:17.315873+00,KT-712--B,08:30:00,09:45:00,710003368,IS,SE232,40_G,2024-11-28,71942,,false
141169,2024-11-28 13:00:17.358368+00,KT-913,08:30:00,09:45:00,723500118,SD,SE211,41_F,2024-11-28,71946,,false
141170,2024-11-28 13:00:17.415189+00,KT-914,08:30:00,09:45:00,723500166,MSI,BNS101,43_N,2024-11-28,71950,,false
141171,2024-11-28 13:00:17.469511+00,KT-701--B,08:30:00,09:45:00,710002844,MHS,SE214,40_D,2024-11-28,71954,,false
141172,2024-11-28 13:00:17.527407+00,KT-701--B,14:45:00,16:00:00,723500147,SAR,PHY101,42_G,2024-11-28,71958,,false
141173,2024-11-28 13:00:17.572043+00,KT-610,12:15:00,13:30:00,710003066,EH,SE322,37_A2,2024-11-28,71962,,false
141174,2024-11-28 13:00:17.631119+00,KT-614,09:45:00,12:15:00,710003256,MTM,CS422,34_A,2024-11-28,71966,,false
141175,2024-11-28 13:00:17.706835+00,KT-616,11:00:00,12:15:00,723500138,SSD,SE233,40_D2,2024-11-28,71970,,false
141176,2024-11-28 13:00:17.763906+00,KT-101A,12:15:00,13:30:00,723500157,MIM,SE113,43_L,2024-11-28,71974,,false
141177,2024-11-28 13:00:17.980321+00,KT-1015,11:00:00,13:30:00,710003545,SI,0212-128,B,2024-11-28,72071,,false
141178,2024-11-28 13:00:18.023242+00,KT-703,11:00:00,12:15:00,723400068,SHS,BNS101,43_K,2024-11-28,71873,,false
141179,2024-11-28 13:00:18.077007+00,KT-701--A,11:00:00,12:15:00,723500166,MSI,BNS101,43_M,2024-11-28,71877,,false
141180,2024-11-28 13:00:18.145328+00,KT-604,08:30:00,09:45:00,721000142,SST,ENG101,43_K,2024-11-28,71881,,false
141181,2024-11-28 13:00:18.181157+00,KT-710,08:30:00,11:00:00,723500139,MAAA,SE133,41_M1,2024-11-28,71885,,false
141182,2024-11-28 13:00:18.235999+00,KT-903,14:45:00,16:00:00,710002083,FBR,SE122,42_D2,2024-11-28,71893,,false
141183,2024-11-28 13:00:18.284164+00,KT-811,12:15:00,13:30:00,723500132,FRR,SE212,42_E,2024-11-28,71897,,false
141184,2024-11-28 13:00:18.331015+00,KT-812,09:45:00,11:00:00,710003361,MBM,SE213,42_H,2024-11-28,71901,,false
141185,2024-11-28 13:00:18.376984+00,KT-813--A,08:30:00,09:45:00,723500102,SA,SE213,42_J,2024-11-28,71905,,false
141186,2024-11-28 13:00:18.418299+00,KT-921,09:45:00,11:00:00,723500137,RT,SE342,34_A,2024-11-28,71909,,false
141187,2024-11-28 13:00:18.480505+00,KT-814--A,12:15:00,13:30:00,723500141,MSP,SE132,41_K2,2024-11-28,71913,,false
141188,2024-11-28 13:00:18.535386+00,KT-814--B,14:45:00,16:00:00,723500164,AP,SE447,A,2024-11-28,71917,,false
141189,2024-11-28 13:00:18.630433+00,KT-611,12:15:00,13:30:00,710002797,NF,SE333,37_D,2024-11-28,71921,,false
141190,2024-11-28 13:00:18.67824+00,KT-612,11:00:00,12:15:00,710002797,NF,SE333,37_B,2024-11-28,71925,,false
141191,2024-11-28 13:00:18.716409+00,KT-711--A,14:45:00,16:00:00,723500141,MSP,SE132,41_L1,2024-11-28,71929,,false
141192,2024-11-28 13:00:18.766222+00,KT-713,08:30:00,09:45:00,710003346,SCS,SE121,42_G,2024-11-28,71937,,false
141193,2024-11-28 13:00:18.822444+00,KT-713,14:45:00,16:00:00,721500459,MS,SE222,41_H,2024-11-28,71941,,false
141194,2024-11-28 13:00:18.875894+00,KT-712--B,14:45:00,16:00:00,723500103,NJM,SE312,39_A,2024-11-28,71945,,false
141195,2024-11-28 13:00:18.920036+00,KT-913,12:15:00,13:30:00,721500397,SI,SE213,42_K,2024-11-28,71949,,false
141196,2024-11-28 13:00:18.962069+00,KT-914,12:15:00,13:30:00,723500146,MSU,MAT101,43_K,2024-11-28,71953,,false
141197,2024-11-28 13:00:19.009044+00,KT-701--B,12:15:00,13:30:00,710002844,MHS,SE544,35_A,2024-11-28,71957,,false
141198,2024-11-28 13:00:19.057363+00,KT-610,11:00:00,12:15:00,723500137,RT,SE112,43_L2,2024-11-28,71961,,false
141199,2024-11-28 13:00:19.097087+00,KT-601,16:00:00,17:15:00,710002844,MHS,DS412,35_A,2024-11-28,71965,,false
141200,2024-11-28 13:00:19.153793+00,KT-711B,12:15:00,13:30:00,"723500158

",JIC,SE133,41_G2,2024-11-28,71973,,false
141201,2024-11-28 13:00:19.195105+00,KT-101A,16:00:00,17:15:00,723500164,AP,SE121,42_L,2024-11-28,71977,,false
141202,2024-11-28 13:00:19.230591+00,KT-1015,08:30:00,11:00:00,710003545,SI,0212-128,A,2024-11-28,72070,,false
141203,2024-11-28 13:00:19.287944+00,KT-1019,08:30:00,09:45:00,721500440,MNA,0613-216,A,2024-11-28,72074,,false
141204,2024-11-28 13:00:19.331709+00,KT-1019,13:30:00,14:45:00,710001664,DSMA,0613-122,A,2024-11-28,72078,,false
141205,2024-11-28 13:00:19.381729+00,KT-1016,08:30:00,11:00:00,724000013,GF,0212- 112,C,2024-11-28,72081,,false
141206,2024-11-28 13:00:19.438044+00,KT-703,08:30:00,09:45:00,721500463,ST,SE113,43_N,2024-11-28,71871,,false
141207,2024-11-28 13:00:19.49271+00,KT-701--A,08:30:00,09:45:00,710002797,NF,SE333,37_A,2024-11-28,71875,,false
141208,2024-11-28 13:00:19.5392+00,KT-701--A,14:45:00,16:00:00,710003253,SP,SE213,42_E,2024-11-28,71879,,false
141209,2024-11-28 13:00:19.591163+00,KT-604,14:45:00,16:00:00,710003066,EH,SE333,37_C,2024-11-28,71883,,false
141210,2024-11-28 13:00:19.634714+00,KT-710,12:15:00,13:30:00,721500509,SAN,SE133,41_M2,2024-11-28,71887,,false
141211,2024-11-28 13:00:19.68142+00,KT-903,11:00:00,12:15:00,721500459,MS,SE133,41_N1,2024-11-28,71891,,false
141212,2024-11-28 13:00:19.737832+00,KT-811,09:45:00,11:00:00,723500150,MAK,SE123,42_G,2024-11-28,71895,,false
141213,2024-11-28 13:00:19.796694+00,KT-812,12:15:00,13:30:00,710003346,SCS,SE121,42_H,2024-11-28,71903,,false
141214,2024-11-28 13:00:19.845129+00,KT-813--A,11:00:00,12:15:00,723500111,SE,GE324,39_B,2024-11-28,71907,,false
141215,2024-11-28 13:00:19.904056+00,KT-814--A,08:30:00,11:00:00,710003438,MI,SE331,35_A1,2024-11-28,71911,,false
141216,2024-11-28 13:00:19.983943+00,KT-814--B,08:30:00,09:45:00,723500099,SS,SE121,42_K,2024-11-28,71915,,false
141217,2024-11-28 13:00:20.025664+00,KT-611,09:45:00,11:00:00,710001114,FE,SE214,40_A,2024-11-28,71919,,false
